Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 230/79	230.0 / 79.0	52386.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 231/79	231.0 / 79.0	64459.38	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 232/79	232.0 / 79.0	36059.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 233/79	233.0 / 79.0	48761.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 234/79	234.0 / 79.0	609701.06	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 179/179	179.0 / 179.0	183427.1249	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 180/180	180.0 / 180.0	139508.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 181/181	181.0 / 181.0	3520342.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 182/182	182.0 / 182.0	319801.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 183/183	183.0 / 183.0	44380.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 184/184	184.0 / 184.0	110446.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 185/185	185.0 / 185.0	211341.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 179/89	179.0 / 89.0	19353.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 180/90	180.0 / 90.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 181/91	181.0 / 91.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316)	C. [13C-glc] G9 15min	G9	15min	glucose 182/92	182.0 / 92.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	124/ 80 M-1 taurine	124.0 / 80.0	1398936.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	128/ 80 M-1 d4 taurine	128.0 / 80.0	249244.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate C1-C6 M+0	191.0 / 191.0	35110635.49	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 191/111	191.0 / 111.0	23254352.8	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/111	192.0 / 111.0	658137.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/112	192.0 / 112.0	2396619.093	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/112	193.0 / 112.0	11759079.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/113	193.0 / 113.0	12433885.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/113	194.0 / 113.0	1437225.667	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/114	194.0 / 114.0	1923350.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/114	195.0 / 114.0	3397225.95	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/115	195.0 / 115.0	1446925.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/115	196.0 / 115.0	3109089.141	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/116	196.0 / 116.0	1156153.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 197/116	197.0 / 116.0	706520.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 191/67	191.0 / 67.0	1556016.32	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/67	192.0 / 67.0	66100.28128	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/68	192.0 / 68.0	151359.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/67	193.0 / 67.0	20758.33754	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/68	193.0 / 68.0	857826.8039	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/69	193.0 / 69.0	864183.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/68	194.0 / 68.0	21622.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/69	194.0 / 69.0	163179.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/70	194.0 / 70.0	57358.98094	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/69	195.0 / 69.0	95030.54747	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/70	195.0 / 70.0	245674.5902	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/71	195.0 / 71.0	12261.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/70	196.0 / 70.0	105066.4733	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/71	196.0 / 71.0	212886.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Citrate 197/71	197.0 / 71.0	49833.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 117/99	117.0 / 99.0	14120.96	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/100	118.0 / 100.0	630.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/101	119.0 / 101.0	6051.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/102	120.0 / 102.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 121/103	121.0 / 103.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 117/73	117.0 / 73.0	276230.8068	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/73	118.0 / 73.0	14057.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/74	118.0 / 74.0	25657.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/74	119.0 / 74.0	34262.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/75	119.0 / 75.0	28178.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/75	120.0 / 75.0	8132.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/76	120.0 / 76.0	3152	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Succinate 121/76	121.0 / 76.0	11725.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 229/79	229.0 / 79.0	145323.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 230/79	230.0 / 79.0	55764.85493	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 231/79	231.0 / 79.0	40696.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 232/79	232.0 / 79.0	48418.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 233/79	233.0 / 79.0	51093.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 234/79	234.0 / 79.0	454349.8944	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 179/179	179.0 / 179.0	101231.1603	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 180/180	180.0 / 180.0	174746.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 181/181	181.0 / 181.0	3705004.216	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 182/182	182.0 / 182.0	115331.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 183/183	183.0 / 183.0	52606.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 184/184	184.0 / 184.0	67389.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 185/185	185.0 / 185.0	289668.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 179/89	179.0 / 89.0	20992.32	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 180/90	180.0 / 90.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 181/91	181.0 / 91.0	189.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317)	D. [13C-glc] G9 30min	G9	30min	glucose 182/92	182.0 / 92.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	124/ 80 M-1 taurine	124.0 / 80.0	1198390.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	128/ 80 M-1 d4 taurine	128.0 / 80.0	248377.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate C1-C6 M+0	191.0 / 191.0	23339596.74	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/111	191.0 / 111.0	15559753.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/111	192.0 / 111.0	569727	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/112	192.0 / 112.0	2172208.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/112	193.0 / 112.0	9172366.695	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/113	193.0 / 113.0	9850039.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/113	194.0 / 113.0	1826588.75	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/114	194.0 / 114.0	2158423.671	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/114	195.0 / 114.0	4029657.43	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/115	195.0 / 115.0	1866461.55	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/115	196.0 / 115.0	4006266.369	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/116	196.0 / 116.0	1301189.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/116	197.0 / 116.0	1197134.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/67	191.0 / 67.0	1003406.576	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/67	192.0 / 67.0	54776.30646	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/68	192.0 / 68.0	135836.4652	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/67	193.0 / 67.0	13986.67404	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/68	193.0 / 68.0	713264.0338	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/69	193.0 / 69.0	704348.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/68	194.0 / 68.0	24774.82	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/69	194.0 / 69.0	190709.3475	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/70	194.0 / 70.0	69659.99276	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/69	195.0 / 69.0	110885.604	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/70	195.0 / 70.0	315551.7855	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/71	195.0 / 71.0	24057.76837	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/70	196.0 / 70.0	143479.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/71	196.0 / 71.0	255375.9256	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/71	197.0 / 71.0	93835.42	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/99	117.0 / 99.0	9708.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/100	118.0 / 100.0	630.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/101	119.0 / 101.0	3940	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/102	120.0 / 102.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/103	121.0 / 103.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/73	117.0 / 73.0	230008.857	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/73	118.0 / 73.0	18281.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/74	118.0 / 74.0	26476.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/74	119.0 / 74.0	38324.67376	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/75	119.0 / 75.0	36437.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/75	120.0 / 75.0	14940.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/76	120.0 / 76.0	5106.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/76	121.0 / 76.0	19731.52	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 229/79	229.0 / 79.0	102252.06	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 230/79	230.0 / 79.0	25564.69	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 231/79	231.0 / 79.0	35239.78	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 232/79	232.0 / 79.0	24901.22	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 233/79	233.0 / 79.0	57493.06	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 234/79	234.0 / 79.0	334683.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 179/179	179.0 / 179.0	200144.7277	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 180/180	180.0 / 180.0	132510.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 181/181	181.0 / 181.0	3513456.108	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 182/182	182.0 / 182.0	117065.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 183/183	183.0 / 183.0	39715.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 184/184	184.0 / 184.0	12355.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 185/185	185.0 / 185.0	312394.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 179/89	179.0 / 89.0	20866.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 180/90	180.0 / 90.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 181/91	181.0 / 91.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318)	E. [13C-glc] G9 60min	G9	60min	glucose 182/92	182.0 / 92.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	124/ 80 M-1 taurine	124.0 / 80.0	1022193.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	128/ 80 M-1 d4 taurine	128.0 / 80.0	238842.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate C1-C6 M+0	191.0 / 191.0	14244277.06	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 191/111	191.0 / 111.0	9361928.182	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/111	192.0 / 111.0	365239.65	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/112	192.0 / 112.0	1590544.825	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/112	193.0 / 112.0	6041467.45	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/113	193.0 / 113.0	6658433.059	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/113	194.0 / 113.0	1397572.478	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/114	194.0 / 114.0	1603363.199	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/114	195.0 / 114.0	3206543.35	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/115	195.0 / 115.0	1362060.347	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/115	196.0 / 115.0	2919994.115	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/116	196.0 / 116.0	903729.4169	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 197/116	197.0 / 116.0	1068751.533	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 191/67	191.0 / 67.0	592466.7564	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/67	192.0 / 67.0	33253.73099	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 192/68	192.0 / 68.0	100918.6275	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/67	193.0 / 67.0	7916.441469	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/68	193.0 / 68.0	435898.4879	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 193/69	193.0 / 69.0	436361.492	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/68	194.0 / 68.0	21058.72582	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/69	194.0 / 69.0	137286.104	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 194/70	194.0 / 70.0	55589.39502	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/69	195.0 / 69.0	76164.92183	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/70	195.0 / 70.0	215637.9914	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 195/71	195.0 / 71.0	20032.9073	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/70	196.0 / 70.0	116638.5014	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 196/71	196.0 / 71.0	183285.1019	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319)	F. [13C-glc] G9 120min	G9	120min	Citrate 197/71	197.0 / 71.0	81385	FALSE
