,Intensity,Name,Modified,Original Filename,Sample Name,Formula,Parent,Parent_Formula,Label,tups
12550,3338.9835,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 170),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12551,888.640400722,Glutamate 148/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 171),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12552,643.1505,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 172),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12553,387.0255,Glutamate 148/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 173),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12554,641.1915,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 174),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12555,0.0,Glutamate 148/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 175),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12556,1540.5665,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 176),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12557,504.776123095,Glutamate 148/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 177),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12558,2437.983,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 178),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12559,641.258,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 179),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12560,387.059,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 180),A. [13C-glc] G9 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12561,514.2085,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 181),B. [13C-glc] G9 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12562,0.0,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 182),C. [13C-glc] G9 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12563,897.3165,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 183),D. [13C-glc] G9 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12564,2181.9915,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 184),E. [13C-glc] G9 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12565,2054.7085,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 185),F. [13C-glc] G9 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12566,1669.5085,Glutamate 148/41,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 186),G. [13C-glc] G9 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12567,373.285100098,Glutamate 148/41,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 187),"H. [6,6-DD-glc] G9 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_41.0,"('Glutamate 148/41', u'C2H4O', u'C5H8NO4')"
12600,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 68)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12601,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 69)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12602,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 70)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12603,128.534038415,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 71)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12604,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 72)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12605,127.412438787,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 73)",F. [13C-glc] G2.5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12606,385.1,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 74)",G. [13C-glc] G2.5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12607,512.915075995,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 75)","H. [6,6-DD-glc] G2.5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12608,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 76)",I. [13C-glc] G5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12609,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 77)",J. [13C-glc] G5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12610,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 78)",K. [13C-glc] G5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12611,124.836001395,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 79)",L. [13C-glc] G5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12612,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 80)",M. [13C-glc] G5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12613,125.643701116,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 81)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12614,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 82)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12615,504.122934666,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 83)","P. [6,6-DD-glc] G5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12616,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 84)",Q. [13C-glc] G7 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12617,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 85)",R. [13C-glc] G7 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12618,252.803780818,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 86)",S. [13C-glc] G7 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12619,643.1505,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 87)",T. [13C-glc] G7 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12620,514.142,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)",U. [13C-glc] G7 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12621,1286.2675,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)",V. [13C-glc] G7 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12622,641.258,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)",W. [13C-glc] G7 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12623,1540.5665,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)","X. [6,6-DD-glc] G7 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12624,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 92)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12625,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 93)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12626,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 94)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12627,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 95)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12628,385.1335,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 96)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12629,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 97)",F. [13C-glc] G2.5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12630,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 98)",G. [13C-glc] G2.5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12631,514.1085,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 99)","H. [6,6-DD-glc] G2.5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12632,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 100)",I. [13C-glc] G5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12633,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 101)",J. [13C-glc] G5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12634,512.2495,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 102)",K. [13C-glc] G5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12635,770.3335,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 103)",L. [13C-glc] G5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12636,385.1335,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 104)",M. [13C-glc] G5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12637,512.2495,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 105)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12638,1028.417,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 106)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12639,3081.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 107)","P. [6,6-DD-glc] G5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12640,125.082901302,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 108)",Q. [13C-glc] G7 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12641,380.914926761,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 109)",R. [13C-glc] G7 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12642,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 110)",S. [13C-glc] G7 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12643,385.1,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 111)",T. [13C-glc] G7 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12644,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 112)",U. [13C-glc] G7 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12645,504.310186356,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 113)",V. [13C-glc] G7 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12646,1155.3665,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 114)",W. [13C-glc] G7 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12647,6032.958,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 115)","X. [6,6-DD-glc] G7 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12648,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 116)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12649,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 117)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12650,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12651,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12652,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12653,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)",F. [13C-glc] G2.5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12654,127.466300512,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 122)",G. [13C-glc] G2.5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12655,514.142,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 123)","H. [6,6-DD-glc] G2.5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12656,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 124)",I. [13C-glc] G5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12657,250.447848244,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 125)",J. [13C-glc] G5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12658,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 126)",K. [13C-glc] G5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12659,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 127)",L. [13C-glc] G5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12660,772.159,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 128)",M. [13C-glc] G5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12661,126.248134271,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 129)",N. [13C-glc] G5 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12662,899.242,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 130)",O. [13C-glc] G5 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12663,1927.459,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 131)","P. [6,6-DD-glc] G5 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12664,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 132)",Q. [13C-glc] G7 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12665,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 133)",R. [13C-glc] G7 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12666,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 134)",S. [13C-glc] G7 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12667,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)",T. [13C-glc] G7 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12668,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)",U. [13C-glc] G7 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12669,1284.4085,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)",V. [13C-glc] G7 120min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12670,770.2,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 138)",W. [13C-glc] G7 240min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12671,1796.558,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 139)","X. [6,6-DD-glc] G7 240min",C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12672,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 140)",A. [13C-glc] G2.5 0min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12673,125.116401302,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 141)",B. [13C-glc] G2.5 5min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12674,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 142)",C. [13C-glc] G2.5 15min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12675,0.0,Glutamate 148/42,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 143)",D. [13C-glc] G2.5 30min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
12676,641.358,Glutamate 148/42,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 144)",E. [13C-glc] G2.5 60min,C2H4O,Glutamate 146/146,C5H8NO4,C13_148.0_42.0,"('Glutamate 148/42', u'C2H4O', u'C5H8NO4')"
